model,configuration,timestamp,latency_ms,throughput_fps,power_watts,efficiency_fps_per_watt,temperature_celsius,cores,batch_size
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:42.008050,29.256338813865376,34.18062685020836,20.63764276854605,1.6562272752537053,80.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:42.268181,29.06302850839234,34.40797643340014,19.00745302983071,1.8102360363274086,80.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:42.528387,30.056648686630524,33.2705089787608,20.21117878020897,1.646143915729432,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:42.788247,29.675604077867607,33.69771335997204,20.436303052108887,1.648914349823887,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:43.048535,30.10416509362106,33.21799481533855,20.09879315908936,1.6527357912689518,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:43.307919,28.923659571187418,34.57377160517266,20.113555802720057,1.7189288629162762,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:43.565772,28.093542398447845,35.59536870847763,20.257526889615995,1.7571428586736226,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:43.823583,27.639799373579404,36.17971268474147,19.706339541116066,1.835942824858707,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:44.082088,28.413720962925932,35.19426411291906,18.6869302666003,1.883362521870315,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:44.339207,27.20634198679968,36.75613577470991,19.22756979268814,1.9116371008408735,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:44.602807,30.92393292277041,32.337413306949195,19.145931011851705,1.688996648265979,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:44.860153,27.209875330557598,36.75136279940859,18.81754243859132,1.9530373277670041,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:45.120027,27.861412308974998,35.89193501428748,19.939456059784863,1.800045844112898,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:45.380164,28.74833033107965,34.78462882830124,19.787691596247832,1.7578922058244097,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:45.639707,28.205517153609478,35.454056543403226,19.55709122396647,1.812849167464926,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:45.898351,28.49485739072974,35.094051754241484,18.300324463679658,1.9176737452875248,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:46.158557,27.836675745397553,35.923829739811424,20.383375572459684,1.7624082729628308,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:46.418341,28.524542019268832,35.0575304355275,18.161383912482066,1.9303336466244152,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:46.678419,29.571601201762345,33.81622771040224,20.331731575720973,1.6632241865116744,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:46.938304,29.546885619823886,33.844514540952844,20.216234186709485,1.6741255680151763,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:47.196708,27.728409063567483,36.064095769342416,20.306606469525157,1.7759784641252137,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:47.455290,28.505467125958837,35.08098974772942,19.329817119306803,1.8148640274868506,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:47.712437,26.860447591890118,37.229461518799354,19.389734809956202,1.920060376466977,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:47.971709,28.770885997297217,34.75735853577612,18.83601269615136,1.8452609422416595,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:48.230125,28.054771205900437,35.64456087204452,20.607516630419124,1.729687352013534,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:48.489521,27.739883271167912,36.04917836980854,21.034989017650865,1.7137721507512542,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:48.750230,30.1210926358919,33.19932686666264,20.219867216309336,1.641916166486201,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:49.009485,28.82709877205246,34.68958176843965,20.070655357598934,1.7283731472827,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:49.270093,30.05193176143824,33.27573108904669,21.467402665529,1.5500585519122327,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:49.530516,29.88066380155533,33.46645866508322,20.030092777299185,1.6708089691432657,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:49.790300,29.606915792386964,33.775892329086744,19.391991798310464,1.7417443592374808,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:50.049436,28.80947940346196,34.71079730374554,18.710654925933227,1.8551353462051128,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:50.307699,28.171520840244302,35.49684114218834,20.066139511069412,1.768992043666727,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:50.565735,27.757961869744292,36.02569975031139,19.56725655845547,1.8411216535485064,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:50.823400,27.361333178777908,36.54792672074998,20.36614891246333,1.794542840565405,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:51.083532,29.513953145510936,33.882279173845596,20.271253907191483,1.6714446639053457,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:51.342961,28.25748733020562,35.38885068988628,20.72656307648287,1.7074152892256311,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:51.603027,28.817220724922635,34.701472759833074,19.157340815453033,1.8113929847633947,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:51.864419,28.654500349804763,34.898532090677804,19.29749818301165,1.8084485232080685,80.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:52.127326,29.588483668984576,33.796932995529815,19.77796916463872,1.7088171547944253,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch1,2025-08-03 19:08:52.387380,27.07681455938065,36.93196619591111,19.185144160030074,1.9250293814760273,81.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:53.934790,24.960313957758153,160.25439450679352,21.78257890470998,7.35699823275481,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:54.193331,25.320541576937423,157.97450413316986,20.53563007930599,7.6927030494361475,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:54.448996,23.384184739703134,171.05578169712922,20.671639248614124,8.274901648576186,79.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:54.702817,23.48319596810108,170.33456627596556,19.90925655159304,8.555546302523096,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:54.956566,23.111898459079008,173.0710269034038,21.021073105830887,8.233215594278908,79.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:55.211413,24.693066315888494,161.98879267684313,19.910452163296558,8.1358670987622,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:55.473002,24.070504310467474,166.17848751347228,19.58377226729636,8.485519809223867,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:55.732548,24.399400901597755,163.93845144525932,18.943315827978264,8.654158170299363,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:55.989021,23.843134978684578,167.7631739104754,19.534305218907097,8.588131086848113,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:56.243689,22.692613789786424,176.26880874341302,18.69782699986076,9.427234980018035,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:56.500568,24.389129437430572,164.0074940051409,19.857463977267855,8.259236637311343,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:56.758387,24.69852761343191,161.95297398313988,21.18612094980941,7.644295733362969,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:57.015275,25.51415799670795,156.77570078997368,19.937155018503198,7.863494096548575,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:57.272362,24.719048896046182,161.81852371511758,19.818968128258483,8.164830916923059,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:57.527669,23.927834246156586,167.1693291941999,21.115017137149994,7.917082335684224,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:57.785324,25.84842459172767,154.74830915924093,21.269639362903007,7.275549270907805,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:58.039668,23.81606547060297,167.95385471783086,20.673672107468015,8.12404559019587,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:58.294888,25.18986717973218,158.7940091727998,19.193479924775655,8.273330828758292,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:58.549831,24.68720628544061,162.02724414220242,20.754023954038548,7.807027904613812,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:58.805674,24.867422957511383,160.85301668912064,21.07580557761908,7.63211712580678,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:59.061787,24.76824732360896,161.49709536319196,19.649679628779126,8.218815696448386,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:59.314940,23.601820464684057,169.4784521382701,19.82943518700805,8.546811875373528,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:59.569292,24.496045060988315,163.29166565627702,19.954122348761707,8.183354938004097,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:08:59.822860,24.018557573192503,166.53789420162616,20.765069850182737,8.02009795310949,80.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:00.077062,23.953038777319847,166.99342564365722,20.18660491013411,8.27248694800694,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:00.332581,25.36346520486319,157.70715742867185,19.862269998638396,7.940036936336231,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:00.586423,23.714568069420135,168.67269048673873,19.827029802704583,8.50720920708609,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:00.841528,24.746582777717332,161.63847897422573,19.520849011924724,8.280299636326546,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:01.096548,24.85132216995667,160.95723087263707,18.619355193487035,8.644618956994771,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:01.350027,23.76048421528824,168.34673753939217,20.20537802189114,8.331778665907663,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:01.604531,24.38028025878089,164.06702291944924,20.175771665557598,8.131883411405317,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:01.858432,23.958484639485544,166.95546735070516,21.214770104134665,7.869774997852382,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:02.114568,25.848932342534308,154.7452694368354,17.825082785638063,8.681321220090826,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:02.369274,24.180051230458727,165.4256213883181,20.252184249131044,8.16828542311015,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:02.623955,24.336625909083608,164.36132169443448,19.39714012954032,8.473482203911345,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:02.879976,25.576027926895964,156.39645106086104,18.619113137189917,8.399779834221745,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:03.134136,24.171368520534877,165.4850446966536,20.21184698517429,8.187527088347716,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:03.388611,24.070396926941623,166.17922887357383,20.34571322966471,8.167776032116638,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:03.643876,24.9705270209489,160.18884970446237,19.918810605395162,8.042089102502636,82.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:03.897681,24.231343336212745,165.07545390693073,21.345855629819923,7.733372546393603,82.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:04.152067,23.69565552331125,168.80731558850061,19.263118900348346,8.76323904045715,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:04.406756,24.50238973466213,163.24938274659098,18.64462715438236,8.755840564407304,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:04.662072,25.004052716923812,159.9740668156818,19.78265915969199,8.086580551397043,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:04.917503,25.221120221840543,158.5972377442676,20.808593309366874,7.621718363483798,82.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:05.173607,25.93343869686316,154.24101858438965,20.269072756931763,7.609673142627662,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:05.429833,24.54011298953429,162.99843451030134,19.627524099498586,8.304584607004271,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:05.683531,23.80662900549592,168.02042822092002,20.486290380430336,8.201603369901592,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:05.937728,24.149207761281474,165.6369036839882,21.5015134733196,7.703499750820828,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:06.192363,24.268051769249013,164.82575684417134,19.82874437574472,8.312465667054164,80.05,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch4,2025-08-03 19:09:06.447224,24.551672450739286,162.92169130333744,20.233784162116194,8.051963488291847,81.0,1,4
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:07.640956,20.749066164597334,385.55952044000105,19.88812102242393,19.386422679411556,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:07.892504,21.19142838344719,377.5111264443538,20.36585662859832,18.536471768844816,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:08.143542,20.60777323297525,388.2030294859276,21.147572672877775,18.356859933329677,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:08.395318,21.28897194732297,375.7814148938262,20.514579288793787,18.317773404161354,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:08.645618,20.44418897080092,391.3092376237507,21.099626704943653,18.54578960546571,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:08.897426,21.346891959524903,374.76181615424485,19.46972151201775,19.24844255850922,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:09.150216,22.23162835162274,359.8476851748946,19.71709161202507,18.250545884537583,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:09.402107,21.346842879373085,374.76267779767085,21.106446788124135,17.755839320550002,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:09.654237,21.46506993593714,372.6985294655984,20.954191995836116,17.786346977237717,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:09.906350,21.603155339432966,370.31627437300006,20.102679765381342,18.421239292222058,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:10.158954,22.088564793347366,362.1783522308991,20.97710157674906,17.265414428480256,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:10.410790,21.498944145650594,372.1112974572969,21.148063115801587,17.59552614439001,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:10.662192,21.00922150983559,380.78517075250755,20.80625944874061,18.301471809030826,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:10.913848,21.318423094890893,375.26227734532836,19.90019366105721,18.857217358627068,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:11.166612,22.282985889945355,359.0183128738506,19.481533472431938,18.428647487216175,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:11.419172,22.689036348824903,352.59320303457184,20.51157286335249,17.189964191607228,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:11.669580,20.709624682174915,386.2938185879206,20.92068208284127,18.46468566647505,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:11.921198,20.97034999790738,381.491009963988,20.829432754579134,18.31499755460797,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:12.173170,21.215667143834253,377.07982246153307,19.987079837606743,18.866178827786417,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:12.425622,21.75890752574949,367.6655176981106,20.880125508222772,17.608395962625835,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:12.677617,21.594840375915627,370.4588624291138,20.052416699986676,18.474524441204135,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:12.928975,20.939219647932426,382.05817286939504,20.957116222119357,18.230474499451823,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:13.180712,21.052862883967066,379.99582499026525,20.63649868377697,18.41377410059355,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:13.431836,20.411407421821977,391.93769614569277,21.4119553662222,18.304619519428968,80.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:13.683449,21.293720215006363,375.69761973119876,19.492726987137925,19.273733222606513,80.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:13.934149,20.943633577438668,381.9776530381015,19.648573141765645,19.440477956445466,80.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:14.186234,21.529788558556362,371.5781963321067,21.560331856978515,17.234344944084736,80.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:14.437403,20.659712387329307,387.2270750926056,20.313847650180524,19.062222074367305,83.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:14.689986,22.239751321811834,359.7162524094381,20.560519695892072,17.49548443959363,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:14.940177,20.00164669345051,399.96706884236585,20.19018886655073,19.80997163949243,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:15.191714,21.124084248724554,378.7146418185219,21.26950924571851,17.805518568546947,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:15.444811,22.645242854205165,353.27508084173274,20.3322609185275,17.375100696244537,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:15.695913,20.6217624220625,387.9396841193884,20.863410476379595,18.59426025091115,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:15.947256,21.001191486043172,380.9307679193623,20.63306162066617,18.462154328944585,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:16.199804,22.201411347436807,360.33745219191275,21.168292348260987,17.0225092446588,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:16.451701,21.5003789423502,372.0864651479265,19.176699071372845,19.403050742105073,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:16.703264,21.493970987120246,372.1973945528172,20.174327447085414,18.449060843740224,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:16.955680,21.97666006571608,364.02255738942426,21.318018610451386,17.075815723838346,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:17.207128,21.01932052692584,380.60221736244836,20.513023176111197,18.55417478422612,81.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:17.458735,21.234930593438968,376.7377512630905,21.286760646940483,17.698218978059423,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:17.710881,21.578208971903386,370.74439358783957,18.82749382888348,19.69164865793642,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:17.964039,22.02514988433885,363.2211377452855,20.53023207731689,17.692013240639174,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:18.219663,20.858327388344687,383.53986161279056,19.681187415428763,19.48763829727674,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:18.472508,21.774730034567476,367.3983552172618,21.051299806725723,17.45252590530685,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:18.726733,21.583527536216796,370.653035588188,19.27838307793998,19.226354932863728,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:18.981149,21.88878814996111,365.4839155640608,19.76419163747307,18.49222686502899,80.05,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:19.233567,21.46602856776567,372.6818854612516,20.289358091259047,18.36834284184715,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:19.483630,20.440318511913596,391.3833336470377,21.590623157645943,18.127468150841032,82.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:19.736591,22.769908865952477,351.34088797176906,18.86957018334139,18.619443079945885,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch8,2025-08-03 19:09:19.989177,22.451227475663693,356.3279561739645,21.17170493963183,16.83038551642317,81.0,1,8
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:21.558333,18.578289477864182,861.2202979754308,22.45813260317111,38.34781427258229,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:21.809480,18.626566124149782,858.9881727719862,21.270587250948687,40.383848487007555,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:22.060488,18.9249991692628,845.4425734393974,22.373999733814564,37.786832193514876,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:22.309954,18.080744219433004,884.9193266504682,20.71108419371684,42.72684705317975,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:22.561304,18.474109406792227,866.0769321912433,21.235974265315914,40.78348002171867,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:22.813339,19.393681184035877,825.0109841534663,22.290938348956686,37.01104777368336,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:23.064195,18.30082332933061,874.277605552145,21.97694802258024,39.78157497819386,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:23.315926,19.100955929544376,837.6544115916221,20.32792087781329,41.2070873665133,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:23.565620,19.05189075766398,839.8116598250859,20.858873533428945,40.26160178205132,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:23.816685,18.65796709555632,857.5425135040915,20.86618134856669,41.09724243161514,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:24.065947,18.85929056742403,848.3882223882308,20.55036053499521,41.283374125894795,83.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:24.315630,19.227777434604214,832.1294572093816,19.853557622766807,41.913367519338095,82.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:24.564566,18.69034510671924,856.0569592825736,21.73429178938698,39.38738688051445,82.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:24.814236,19.165847802248994,834.8182749381167,20.40825406921606,40.905913465540486,82.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:25.063137,18.643296648004668,858.2173154291587,22.048031926772484,38.92489444316536,82.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:25.312252,18.529189610165325,863.5024162752492,22.115422143645358,39.045260391892086,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:25.560746,18.026949117690194,887.5600577525839,20.98401716199111,42.29695634066886,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:25.810390,19.288801586540824,829.4968418963024,20.86796704255065,39.749767680048755,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:26.058633,17.977021874487498,890.0250615318417,22.455288778342616,39.63543155990234,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:26.308539,19.452856851974722,822.5012974572826,22.598255741261358,36.396671799563116,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:26.558947,19.812698166152853,807.5629006115735,21.905337039269643,36.866034024669766,82.0,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:26.807301,18.386407031968968,870.208082100018,22.375779212640655,38.89062695114613,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:27.055631,17.50112364690082,914.227013237139,22.057125689472752,41.44814814531677,81.05,1,1
resnet50-imagenet,resnet50-imagenet_cores1_batch16,2025-08-03 19:09:27.308790,19.681680351055032,812.9387183723022,21.689392042971907,37.48093615356645,80.05,1,1
